node1,node2,node1_string_internal_id,node2_string_internal_id,node1_external_id,node2_external_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
IPK1,OLEO4,632342,622084,3702.AT5G42810.1,3702.AT3G27660.1,0,0,0,0,0,0,0,0.438,0.438
TIR1,ARF2-A,624536,610221,3702.AT3G62980.1,3702.AT1G23490.1,0,0,0,0,0,0.079,0,0.415,0.438
PLDDELTA,ROD1,628272,620778,3702.AT4G35790.1,3702.AT3G15820.1,0,0,0,0,0,0,0,0.438,0.438
BIO1,AT5G42740,633967,632332,3702.AT5G57590.1,3702.AT5G42740.1,0.19,0,0,0,0.048,0,0,0.33,0.438
AT5G58660,RGL2,634084,619440,3702.AT5G58660.1,3702.AT3G03450.1,0,0,0,0,0,0,0,0.438,0.438
CDPMEK,AT2G18620,616889,616016,3702.AT2G26930.1,3702.AT2G18620.1,0.187,0,0,0,0.133,0,0,0.268,0.438
MYB6,TRB3,625352,623148,3702.AT4G09460.1,3702.AT3G49850.1,0,0,0,0,0,0,0,0.438,0.438
BIO1,ISPD,633967,615069,3702.AT5G57590.1,3702.AT2G02500.1,0,0,0,0,0,0,0,0.438,0.438
LACS7,ACBP2,631361,627392,3702.AT5G27600.1,3702.AT4G27780.1,0,0,0,0,0.044,0,0,0.436,0.438
AT5G58660,RGA1,634084,614974,3702.AT5G58660.1,3702.AT2G01570.1,0,0,0,0,0,0,0,0.438,0.438
AT5G16240,LPD1,630251,620901,3702.AT5G16240.1,3702.AT3G16950.2,0,0,0,0,0,0,0,0.438,0.438
LOX2,AT2G42130,622651,618530,3702.AT3G45140.1,3702.AT2G42130.4,0,0,0,0,0.167,0,0,0.353,0.438
VTE5,LYC,629101,620139,3702.AT5G04490.1,3702.AT3G10230.1,0,0,0,0,0.115,0,0,0.392,0.438
AT3G14530,CDPMEK,620635,616889,3702.AT3G14530.1,3702.AT2G26930.1,0.187,0,0,0,0.133,0,0,0.268,0.438
UNE18,ORP4A,628846,627186,3702.AT5G02100.1,3702.AT4G25860.1,0,0,0,0.593,0,0.068,0,0.974,0.437
GAPC1,GRF10,619515,610098,3702.AT3G04120.1,3702.AT1G22300.1,0,0,0,0,0.179,0.266,0,0.141,0.437
FOLK,IPP1,634073,630273,3702.AT5G58560.1,3702.AT5G16440.1,0,0,0,0,0,0,0,0.437,0.437
LCB2,HCS1,630970,616766,3702.AT5G23670.1,3702.AT2G25710.1,0.19,0,0,0,0.046,0,0,0.33,0.437
DGK2,AT4G08170,634617,625230,3702.AT5G63770.1,3702.AT4G08170.2,0,0,0,0,0,0,0,0.437,0.437
YUC8,PAR1,627500,618603,3702.AT4G28720.1,3702.AT2G42870.1,0,0,0,0,0.112,0,0,0.392,0.437
PCME,REP,630212,619795,3702.AT5G15860.1,3702.AT3G06540.1,0,0,0,0,0,0,0,0.437,0.437
AT4G10050,DES-1-LIKE,625419,625104,3702.AT4G10050.1,3702.AT4G04930.1,0,0,0,0,0,0,0,0.437,0.437
AT3G25260,HDG3,621815,617468,3702.AT3G25260.1,3702.AT2G32370.1,0,0,0,0,0,0,0,0.437,0.437
GRP17,AT1G14930,629416,609338,3702.AT5G07530.1,3702.AT1G14930.1,0,0,0,0,0,0,0,0.437,0.437
ATPXG2,GRP16,633714,629417,3702.AT5G55240.1,3702.AT5G07540.1,0,0,0,0,0,0,0,0.437,0.437
PLC2,NPC3,619957,619448,3702.AT3G08510.1,3702.AT3G03520.1,0,0,0,0,0,0,0,0.437,0.437
AOS,CB5-C,632323,619008,3702.AT5G42650.1,3702.AT2G46650.1,0,0,0,0,0.217,0,0,0.31,0.437
MIPS2,AT2G19940,616402,616151,3702.AT2G22240.1,3702.AT2G19940.2,0,0,0,0,0,0,0,0.437,0.437
ROD1,LACS8,620778,615245,3702.AT3G15820.1,3702.AT2G04350.1,0,0,0,0,0,0,0,0.437,0.437
LOX5,AT1G12010,621496,609023,3702.AT3G22400.1,3702.AT1G12010.1,0,0,0,0,0,0,0,0.437,0.437
SPT1,HCS1,623031,616766,3702.AT3G48780.1,3702.AT2G25710.1,0.19,0,0,0,0.046,0,0,0.33,0.437
OLEO1,FaTA,627104,621797,3702.AT4G25140.1,3702.AT3G25110.1,0,0,0,0,0,0,0,0.437,0.437
KASI,At1g06080,632736,608379,3702.AT5G46290.3,3702.AT1G06080.1,0,0,0,0,0,0,0,0.437,0.437
AMY1,PLC2,627091,619957,3702.AT4G25000.1,3702.AT3G08510.1,0,0,0,0,0,0,0,0.437,0.437
LUT1,CDPMEK,623502,616889,3702.AT3G53130.1,3702.AT2G26930.1,0,0,0,0,0.259,0,0,0.272,0.437
PAP26,PIP5K3,631534,616836,3702.AT5G34850.1,3702.AT2G26420.1,0,0,0,0,0,0,0,0.437,0.437
AAE17,AT1G21400,630906,609997,3702.AT5G23050.1,3702.AT1G21400.1,0.19,0,0,0,0.159,0,0,0.24,0.437
CYP86B1,AT5G13900,630920,630010,3702.AT5G23190.1,3702.AT5G13900.1,0,0,0,0,0.437,0,0,0,0.437
ROC1,CYP51G1,628579,608984,3702.AT4G38740.1,3702.AT1G11680.1,0,0,0,0,0,0.05,0,0.432,0.437
AT4G08790,LPLAT1,625290,609090,3702.AT4G08790.1,3702.AT1G12640.1,0,0,0,0,0,0,0,0.437,0.437
LHB1B1,PLA2A,617694,616851,3702.AT2G34430.1,3702.AT2G26560.1,0,0,0,0,0,0,0,0.437,0.437
DGD2,PLDALPHA1,624666,620769,3702.AT4G00550.1,3702.AT3G15730.1,0,0,0,0,0,0,0,0.437,0.437
DXPS3,GGR,629787,628552,3702.AT5G11380.1,3702.AT4G38460.1,0.102,0,0,0,0.048,0,0,0.395,0.437
ACBP3,LACS6,627009,619730,3702.AT4G24230.6,3702.AT3G05970.1,0,0,0,0,0.044,0,0,0.435,0.437
ACLB-2,AT3G15290,633084,620714,3702.AT5G49460.1,3702.AT3G15290.1,0.14,0,0,0,0.043,0,0,0.371,0.437
ROD1,PLDP2,620778,619687,3702.AT3G15820.1,3702.AT3G05630.1,0,0,0,0,0,0,0,0.437,0.437
AT3G45770,ALIS1,622717,620413,3702.AT3G45770.1,3702.AT3G12740.1,0,0,0,0,0.046,0,0,0.435,0.437
AT3G15290,ACLB-1,620714,619807,3702.AT3G15290.1,3702.AT3G06650.1,0.14,0,0,0,0.043,0,0,0.371,0.437
LCB1,HCS1,628340,616766,3702.AT4G36480.1,3702.AT2G25710.1,0.19,0,0,0,0.046,0,0,0.33,0.437
BR6OX1,BRS1,631926,627702,3702.AT5G38970.1,3702.AT4G30610.1,0,0,0,0,0,0.048,0,0.433,0.437
CCT2,AT3G44830,625997,622619,3702.AT4G15130.1,3702.AT3G44830.1,0,0,0,0,0,0.092,0,0.405,0.437
KCS20,CER4,632455,628051,3702.AT5G43760.1,3702.AT4G33790.1,0,0,0,0,0,0,0,0.437,0.437
GPAT3,MFP2,624829,619828,3702.AT4G01950.1,3702.AT3G06860.1,0,0,0,0,0,0,0,0.437,0.437
AT4G14815,AT4G08670,625956,625280,3702.AT4G14815.1,3702.AT4G08670.1,0,0,0,0.711,0.437,0,0,0,0.437
ACP5,CAC3,631321,618083,3702.AT5G27200.1,3702.AT2G38040.1,0.19,0,0,0,0,0.043,0,0.331,0.436
AT5G65687,AT3G29010,634830,622234,3702.AT5G65687.1,3702.AT3G29010.1,0,0,0,0,0,0,0,0.436,0.436
CYCD3;1,ORS1,628093,618432,3702.AT4G34160.1,3702.AT2G41230.1,0,0,0,0,0,0,0,0.436,0.436
AT5G64500,AT3G29010,634696,622234,3702.AT5G64500.1,3702.AT3G29010.1,0,0,0,0,0,0,0,0.436,0.436
LOX5,COI1,621496,618284,3702.AT3G22400.1,3702.AT2G39940.1,0,0,0,0,0,0,0,0.436,0.436
AT5G62930,AT3G50790,634528,623250,3702.AT5G62930.1,3702.AT3G50790.1,0,0,0,0,0,0,0,0.436,0.436
AT4G08670,LTP12,625280,623335,3702.AT4G08670.1,3702.AT3G51590.1,0,0,0,0,0.436,0,0,0,0.436
FAD5,CJD1,620781,608654,3702.AT3G15850.1,3702.AT1G08640.1,0,0,0,0,0.08,0,0,0.413,0.436
Toc90,LHCB5,630691,625451,3702.AT5G20300.2,3702.AT4G10340.1,0,0,0,0,0,0,0,0.436,0.436
cPT4,HDR,634095,628115,3702.AT5G58770.1,3702.AT4G34350.1,0.093,0,0,0,0.149,0,0,0.328,0.436
ATG8F,MCCA,626166,608063,3702.AT4G16520.2,3702.AT1G03090.2,0,0,0,0,0.168,0,0,0.35,0.436
CYP86A1,CYP724A1,634106,630063,3702.AT5G58860.1,3702.AT5G14400.1,0,0,0.384,0,0,0,0,0.122,0.436
FAB1B,AT1G15240,620605,609372,3702.AT3G14270.1,3702.AT1G15240.2,0,0,0,0,0.134,0.048,0,0.371,0.436
RGL3,ABI5,630385,617890,3702.AT5G17490.1,3702.AT2G36270.1,0,0,0,0,0,0,0,0.436,0.436
TAG1,CER1,616101,607967,3702.AT2G19450.1,3702.AT1G02205.3,0,0,0,0,0,0,0,0.436,0.436
CER4,FATB,628051,608641,3702.AT4G33790.1,3702.AT1G08510.1,0,0,0,0,0,0,0,0.436,0.436
AT5G35200,AT5G07600,631559,629425,3702.AT5G35200.1,3702.AT5G07600.1,0,0,0,0,0,0,0,0.436,0.436
SHI,DWF1,634903,621215,3702.AT5G66350.1,3702.AT3G19820.2,0,0,0,0,0,0,0,0.436,0.436
CYP714A1,GA2OX8,631106,626670,3702.AT5G24910.1,3702.AT4G21200.1,0,0,0,0,0,0,0,0.436,0.436
HB-8,IPT7,627953,621635,3702.AT4G32880.1,3702.AT3G23630.1,0,0,0,0,0,0,0,0.436,0.436
GRP17,A7,629416,627460,3702.AT5G07530.1,3702.AT4G28395.1,0,0,0,0,0.436,0,0,0,0.436
CAC2,LEC1,631568,610060,3702.AT5G35360.3,3702.AT1G21970.1,0,0,0,0,0,0,0,0.436,0.436
WSD1,CYP86A2,631748,624647,3702.AT5G37300.1,3702.AT4G00360.1,0,0,0,0,0,0,0,0.436,0.436
AT5G57200,AT5G07600,633925,629425,3702.AT5G57200.1,3702.AT5G07600.1,0,0,0,0,0,0,0,0.436,0.436
IPP1,PCME,630273,630212,3702.AT5G16440.1,3702.AT5G15860.1,0,0,0,0,0,0,0,0.436,0.436
KAT5,ISPD,633021,615069,3702.AT5G48880.2,3702.AT2G02500.1,0.046,0,0,0,0.076,0,0,0.411,0.436
LACS7,ACBP3,631361,627009,3702.AT5G27600.1,3702.AT4G24230.6,0,0,0,0,0.044,0,0,0.434,0.436
PEX19-2,FTA,630392,624153,3702.AT5G17550.1,3702.AT3G59380.1,0,0,0,0,0,0,0,0.436,0.436
AT3G29010,AT2G22730,622234,616448,3702.AT3G29010.1,3702.AT2G22730.1,0,0,0,0,0,0,0,0.436,0.436
AT5G07600,AT4G25940,629425,627194,3702.AT5G07600.1,3702.AT4G25940.1,0,0,0,0,0,0,0,0.436,0.436
LTP4,FAR7,634153,630836,3702.AT5G59310.1,3702.AT5G22420.1,0,0,0,0,0,0,0,0.436,0.436
ANNAT8,TTL3,629893,618575,3702.AT5G12380.1,3702.AT2G42580.1,0,0,0,0,0,0.048,0,0.432,0.436
A7,AT4G14815,627460,625956,3702.AT4G28395.1,3702.AT4G14815.1,0,0,0,0,0.436,0,0,0,0.436
FAB1B,AT2G15900,620605,615746,3702.AT3G14270.1,3702.AT2G15900.1,0,0,0,0,0.134,0.048,0,0.371,0.436
AT4G19860,CCT1,626535,617456,3702.AT4G19860.1,3702.AT2G32260.1,0,0,0,0,0,0.092,0,0.404,0.436
SAL1,MIPS2,634640,616402,3702.AT5G63980.1,3702.AT2G22240.1,0,0,0,0,0,0,0,0.436,0.436
G6PD1,GLY1,631620,618369,3702.AT5G35790.1,3702.AT2G40690.1,0,0,0,0,0.139,0,0,0.372,0.436
FAB1A,AT2G15900,627991,615746,3702.AT4G33240.1,3702.AT2G15900.1,0,0,0,0,0.134,0.048,0,0.371,0.436
AT5G07600,AT1G14910,629425,609336,3702.AT5G07600.1,3702.AT1G14910.1,0,0,0,0,0,0,0,0.436,0.436
GNC,CGA1,633886,627217,3702.AT5G56860.1,3702.AT4G26150.1,0,0,0,0.931,0.396,0,0,0.967,0.436
LUT2,ACP4,633905,627096,3702.AT5G57030.1,3702.AT4G25050.2,0,0,0,0,0.416,0,0,0.074,0.436
AT5G45920,AT3G50790,632696,623250,3702.AT5G45920.1,3702.AT3G50790.1,0,0,0,0,0,0,0,0.436,0.436
AT3G50790,AT2G38180,623250,618098,3702.AT3G50790.1,3702.AT2G38180.1,0,0,0,0,0,0,0,0.436,0.436
GAMT2,CYP714A1,633826,631106,3702.AT5G56300.1,3702.AT5G24910.1,0,0,0,0,0,0,0,0.436,0.436
HL,NPC2,633621,616883,3702.AT5G54390.1,3702.AT2G26870.1,0,0,0,0,0,0,0,0.436,0.436
MYB24,LOX2,632068,622651,3702.AT5G40350.1,3702.AT3G45140.1,0,0,0,0,0,0,0,0.436,0.436
AT3G50790,AT3G11210,623250,620249,3702.AT3G50790.1,3702.AT3G11210.1,0,0,0,0,0,0,0,0.436,0.436
AGL20,PIF3,618902,608747,3702.AT2G45660.1,3702.AT1G09530.2,0,0,0,0,0,0,0,0.436,0.436
LTO1,PDS3,628267,625872,3702.AT4G35760.1,3702.AT4G14210.1,0,0,0.296,0,0.233,0,0,0,0.436
LACS6,FAD3,619730,617205,3702.AT3G05970.1,3702.AT2G29980.1,0,0,0,0,0,0,0,0.435,0.435
ACS,AT3G54250,631710,623622,3702.AT5G36880.2,3702.AT3G54250.1,0,0,0,0,0.217,0,0,0.309,0.435
FIB,AT3G26070,625034,621900,3702.AT4G04020.1,3702.AT3G26070.1,0,0,0.385,0.612,0.107,0,0,0.697,0.435
AT5G43590,FAR2,632435,620333,3702.AT5G43590.1,3702.AT3G11980.1,0,0,0,0,0.045,0,0,0.433,0.435
HPT1,ISPD,616052,615069,3702.AT2G18950.1,3702.AT2G02500.1,0.066,0,0,0,0.056,0,0,0.411,0.435
SSI2,COI1,618695,618284,3702.AT2G43710.1,3702.AT2G39940.1,0,0,0,0,0,0,0,0.435,0.435
PHT3;1,GAPC1,630026,619515,3702.AT5G14040.1,3702.AT3G04120.1,0,0,0,0,0.402,0.094,0,0,0.435
AMY1,PPDK,627091,626044,3702.AT4G25000.1,3702.AT4G15530.5,0.187,0,0,0,0,0,0,0.333,0.435
AT5G45950,AT3G16370,632699,620836,3702.AT5G45950.1,3702.AT3G16370.1,0,0,0.385,0.884,0.411,0,0,0,0.435
AT5G37690,FAR4,631791,622582,3702.AT5G37690.1,3702.AT3G44540.1,0,0,0,0,0.435,0,0,0,0.435
AAE7,MFP2,620897,619828,3702.AT3G16910.1,3702.AT3G06860.1,0.058,0,0,0,0.056,0.048,0,0.411,0.435
G6PD6,CSY2,632113,624089,3702.AT5G40760.1,3702.AT3G58750.1,0,0,0,0,0.149,0,0,0.363,0.435
ACP5,AT3G15290,631321,620714,3702.AT5G27200.1,3702.AT3G15290.1,0.19,0,0,0,0.045,0,0,0.329,0.435
NCED3,PLDBETA1,620626,618520,3702.AT3G14440.1,3702.AT2G42010.1,0,0,0,0,0,0,0,0.435,0.435
CYP86A1,ROT3,634106,628330,3702.AT5G58860.1,3702.AT4G36380.1,0,0,0.38,0,0.076,0,0,0.094,0.435
ACP4,AT3G15290,627096,620714,3702.AT4G25050.2,3702.AT3G15290.1,0.19,0,0,0,0.045,0,0,0.329,0.435
AT3G15290,MTACP-1,620714,618796,3702.AT3G15290.1,3702.AT2G44620.1,0.19,0,0,0,0.045,0,0,0.329,0.435
RWP1,AT2G48130,632143,619159,3702.AT5G41040.1,3702.AT2G48130.1,0,0,0,0,0.435,0,0,0,0.435
mtACP3,AT3G15290,632882,620714,3702.AT5G47630.2,3702.AT3G15290.1,0.19,0,0,0,0.045,0,0,0.329,0.435
AAE17,AT3G54250,630906,623622,3702.AT5G23050.1,3702.AT3G54250.1,0,0,0,0,0.217,0,0,0.309,0.435
AT5G10160,TOC75-III,629661,622819,3702.AT5G10160.1,3702.AT3G46740.1,0.189,0,0,0,0.161,0,0,0.235,0.434
KASI,AAE17,632736,630906,3702.AT5G46290.3,3702.AT5G23050.1,0.19,0,0,0,0,0,0,0.33,0.434
AT5G46890,AT1G14960,632802,609341,3702.AT5G46890.1,3702.AT1G14960.1,0,0,0,0,0.434,0,0,0,0.434
KCS20,LTP6,632455,619984,3702.AT5G43760.1,3702.AT3G08770.2,0,0,0,0,0.049,0,0,0.43,0.434
GPAT5,KCS4,620275,609798,3702.AT3G11430.1,3702.AT1G19440.1,0,0,0,0,0,0,0,0.434,0.434
GRP18,KCS15,629415,623400,3702.AT5G07520.1,3702.AT3G52160.1,0,0,0,0,0.108,0,0,0.392,0.434
PKP-BETA1,PPDK,633455,626044,3702.AT5G52920.1,3702.AT4G15530.5,0,0,0,0,0.045,0,0,0.432,0.434
LHCB4.2,PDX1.1,620000,618103,3702.AT3G08940.2,3702.AT2G38230.1,0,0,0,0,0.202,0,0,0.321,0.434
AT4G38550,pEARLI4,628562,616271,3702.AT4G38550.1,3702.AT2G20960.1,0,0,0,0.742,0.434,0,0,0,0.434
NCED2,CCD7,626370,618833,3702.AT4G18350.1,3702.AT2G44990.1,0,0,0.287,0.551,0,0,0,0.752,0.434
HMGS,ZDS,625608,619598,3702.AT4G11820.2,3702.AT3G04870.2,0,0,0,0,0,0,0,0.434,0.434
KAT5,IAR4,633021,610293,3702.AT5G48880.2,3702.AT1G24180.1,0,0,0,0,0.046,0.049,0,0.427,0.434
FAD2,RTNLB19,620348,616819,3702.AT3G12120.1,3702.AT2G26260.1,0,0,0,0,0.053,0,0,0.427,0.434
AT5G10160,LpxC1,629661,610347,3702.AT5G10160.1,3702.AT1G24793.1,0.19,0,0,0,0,0,0,0.33,0.434
KCS19,FAR2,629105,620333,3702.AT5G04530.1,3702.AT3G11980.1,0,0,0,0,0,0,0,0.434,0.434
AT4G02610,AT2G23230,624904,616512,3702.AT4G02610.1,3702.AT2G23230.1,0,0,0,0,0.044,0,0,0.432,0.434
ACX4,AT1G09400,623364,608732,3702.AT3G51840.1,3702.AT1G09400.1,0.071,0,0,0,0,0,0,0.416,0.434
ACX2,ACBP3,634764,627009,3702.AT5G65110.1,3702.AT4G24230.6,0.156,0,0,0,0.088,0.048,0,0.319,0.434
AT4G14815,AT1G23240,625956,610198,3702.AT4G14815.1,3702.AT1G23240.1,0,0,0,0,0.434,0,0,0,0.434
CER9,HDG1,628085,624335,3702.AT4G34100.1,3702.AT3G61150.1,0,0,0,0,0.073,0,0,0.415,0.434
SAL1,MIPS1,634640,628689,3702.AT5G63980.1,3702.AT4G39800.1,0,0,0,0,0,0,0,0.434,0.434
At5g36150,HMG2,631647,615884,3702.AT5G36150.1,3702.AT2G17370.1,0.059,0,0,0,0.175,0,0,0.329,0.433
MRN1,HMG2,632317,615884,3702.AT5G42600.1,3702.AT2G17370.1,0.059,0,0,0,0.175,0,0,0.329,0.433
KCS18,HCS1,628134,616766,3702.AT4G34520.1,3702.AT2G25710.1,0,0,0,0,0,0,0,0.433,0.433
ACLB-2,AT4G26910,633084,627299,3702.AT5G49460.1,3702.AT4G26910.1,0.158,0,0,0,0.196,0.121,0,0.16,0.433
PLDDELTA,IP5PII,628272,626332,3702.AT4G35790.1,3702.AT4G18010.1,0,0,0,0,0,0,0,0.433,0.433
ANL2,AT3G16370,624686,620836,3702.AT4G00730.1,3702.AT3G16370.1,0,0,0,0,0.106,0,0,0.392,0.433
ACS,ACLA-3,631710,608736,3702.AT5G36880.2,3702.AT1G09430.1,0.072,0,0,0,0.159,0,0,0.332,0.433
MK,AT2G18620,631348,616016,3702.AT5G27450.2,3702.AT2G18620.1,0.188,0,0,0,0.044,0,0,0.328,0.433
AAE17,ACLB-1,630906,619807,3702.AT5G23050.1,3702.AT3G06650.1,0.072,0,0,0,0.159,0,0,0.332,0.433
GID1C,PIF3,631334,608747,3702.AT5G27320.1,3702.AT1G09530.2,0,0,0,0,0,0,0,0.433,0.433
AT5G55070,ACLA-3,633693,608736,3702.AT5G55070.1,3702.AT1G09430.1,0.158,0,0,0,0.196,0.121,0,0.16,0.433
AT1G24360,JMT,610314,609817,3702.AT1G24360.1,3702.AT1G19640.1,0,0,0,0,0,0,0,0.433,0.433
TT2,FUS3,631589,621984,3702.AT5G35550.1,3702.AT3G26790.1,0,0,0,0,0,0,0,0.433,0.433
AT4G33550,LP1,628025,618136,3702.AT4G33550.1,3702.AT2G38540.1,0,0,0,0,0,0,0,0.433,0.433
IP5PII,PLDP2,626332,619687,3702.AT4G18010.1,3702.AT3G05630.1,0,0,0,0,0,0,0,0.433,0.433
AT5G25260,PAD4,631142,623427,3702.AT5G25260.1,3702.AT3G52430.1,0,0,0,0,0.433,0,0,0,0.433
GA3,PDS3,631204,625872,3702.AT5G25900.1,3702.AT4G14210.1,0,0,0,0,0.044,0,0,0.432,0.433
GRP19,PLA2-DELTA,629418,627580,3702.AT5G07550.1,3702.AT4G29470.1,0,0,0,0,0,0,0,0.433,0.433
AT5G37690,CYP86B1,631791,630920,3702.AT5G37690.1,3702.AT5G23190.1,0,0,0,0,0.433,0,0,0,0.433
FAR4,AT2G23540,622582,616540,3702.AT3G44540.1,3702.AT2G23540.1,0,0,0,0,0.433,0,0,0,0.433
OLEO1,FAD3,627104,617205,3702.AT4G25140.1,3702.AT2G29980.1,0,0,0,0,0,0,0,0.433,0.433
TT2,CDS2,631589,626802,3702.AT5G35550.1,3702.AT4G22340.3,0,0,0,0,0,0,0,0.433,0.433
AT5G42740,PGPS2,632332,623704,3702.AT5G42740.1,3702.AT3G55030.1,0.19,0,0,0,0,0,0,0.329,0.433
AAO1,TIR1,630755,624536,3702.AT5G20960.1,3702.AT3G62980.1,0,0,0,0,0,0,0,0.433,0.433
LPD1,ACLA-3,620901,608736,3702.AT3G16950.2,3702.AT1G09430.1,0.175,0,0,0,0.179,0.086,0,0.193,0.433
ACLB-2,mtLPD2,633084,620931,3702.AT5G49460.1,3702.AT3G17240.1,0.175,0,0,0,0.179,0.086,0,0.193,0.433
BCE2,ACLB-1,619827,619807,3702.AT3G06850.1,3702.AT3G06650.1,0.158,0,0,0,0.196,0.121,0,0.16,0.433
IP5PII,PLA2-ALPHA,626332,615394,3702.AT4G18010.1,3702.AT2G06925.1,0,0,0,0,0,0,0,0.433,0.433
At2g24210,ISPD,616601,615069,3702.AT2G24210.1,3702.AT2G02500.1,0,0,0,0,0,0,0,0.433,0.433
DWF4,CYP72C1,623232,609555,3702.AT3G50660.1,3702.AT1G17060.1,0,0,0.419,0.56,0,0,0,0.664,0.433
SSI2,LEC1,618695,610060,3702.AT2G43710.1,3702.AT1G21970.1,0,0,0,0,0,0,0,0.433,0.433
AT5G52660,KING1,633427,623006,3702.AT5G52660.2,3702.AT3G48530.1,0,0,0,0,0,0,0,0.433,0.433
WSD1,LPP1,631748,614935,3702.AT5G37300.1,3702.AT2G01180.1,0,0,0,0,0,0,0,0.433,0.433
AT4G10955,AT3G56600,625519,623869,3702.AT4G10955.1,3702.AT3G56600.1,0,0,0,0,0,0,0,0.433,0.433
PGI1,CLS,627050,625096,3702.AT4G24620.1,3702.AT4G04870.1,0.19,0,0,0,0,0,0,0.329,0.433
AT5G42740,CLS,632332,625096,3702.AT5G42740.1,3702.AT4G04870.1,0.19,0,0,0,0,0,0,0.329,0.433
GDPD3,AT4G05090,632402,625127,3702.AT5G43300.1,3702.AT4G05090.1,0,0,0,0,0,0,0,0.433,0.433
LACS8,ARFA1F,615245,608870,3702.AT2G04350.1,3702.AT1G10630.1,0,0,0,0,0,0.106,0,0.392,0.433
AT4G11030,PLA2-BETA,625525,616125,3702.AT4G11030.1,3702.AT2G19690.2,0,0,0,0,0,0,0,0.433,0.433
SLY2,GID1A,632937,619627,3702.AT5G48170.1,3702.AT3G05120.1,0,0,0,0,0,0,0,0.433,0.433
mtLPD2,ACLB-1,620931,619807,3702.AT3G17240.1,3702.AT3G06650.1,0.175,0,0,0,0.179,0.086,0,0.193,0.433
AAE17,ACLA-3,630906,608736,3702.AT5G23050.1,3702.AT1G09430.1,0.072,0,0,0,0.159,0,0,0.332,0.433
CCD8,BES1,627946,609787,3702.AT4G32810.1,3702.AT1G19350.3,0,0,0,0,0,0,0,0.433,0.433
CYP86A1,PLP4,634106,628403,3702.AT5G58860.1,3702.AT4G37050.1,0,0,0,0,0,0,0,0.433,0.433
mtLPD2,ACLA-3,620931,608736,3702.AT3G17240.1,3702.AT1G09430.1,0.175,0,0,0,0.179,0.086,0,0.193,0.433
ACLB-2,BCE2,633084,619827,3702.AT5G49460.1,3702.AT3G06850.1,0.158,0,0,0,0.196,0.121,0,0.16,0.433
ABI1,PLDBETA1,627210,618520,3702.AT4G26080.1,3702.AT2G42010.1,0,0,0,0,0,0,0,0.433,0.433
AT5G17380,mtLPD2,630374,620931,3702.AT5G17380.1,3702.AT3G17240.1,0,0,0,0,0.249,0,0,0.276,0.433
ACLB-2,AAE17,633084,630906,3702.AT5G49460.1,3702.AT5G23050.1,0.072,0,0,0,0.159,0,0,0.332,0.433
AT5G07630,DGD2,629428,624666,3702.AT5G07630.1,3702.AT4G00550.1,0,0,0,0,0,0,0,0.433,0.433
KCS16,HSD3,628103,622877,3702.AT4G34250.1,3702.AT3G47360.1,0,0,0,0,0,0,0,0.433,0.433
ACS,ACLB-1,631710,619807,3702.AT5G36880.2,3702.AT3G06650.1,0.072,0,0,0,0.159,0,0,0.332,0.433
BI1,SLD1,632828,624384,3702.AT5G47120.1,3702.AT3G61580.1,0,0,0,0,0,0,0,0.433,0.433
LCBK1,ZFP5,630949,608851,3702.AT5G23450.3,3702.AT1G10480.1,0,0,0,0,0,0,0,0.433,0.433
TSF,AT3G15830,626592,620779,3702.AT4G20370.1,3702.AT3G15830.1,0,0,0,0,0,0,0,0.433,0.433
PGI1,PGPS2,627050,623704,3702.AT4G24620.1,3702.AT3G55030.1,0.19,0,0,0,0,0,0,0.329,0.433
AT4G16155,ACLA-3,626122,608736,3702.AT4G16155.1,3702.AT1G09430.1,0.175,0,0,0,0.179,0.086,0,0.193,0.433
AOS,ACX5,632323,617827,3702.AT5G42650.1,3702.AT2G35690.1,0,0,0,0,0,0,0,0.433,0.433
AT4G26910,ACLB-1,627299,619807,3702.AT4G26910.1,3702.AT3G06650.1,0.158,0,0,0,0.196,0.121,0,0.16,0.433
SAL1,ERA1,634640,632061,3702.AT5G63980.1,3702.AT5G40280.1,0,0,0,0,0,0,0,0.433,0.433
AT5G07630,EARLI1,629428,625677,3702.AT5G07630.1,3702.AT4G12480.1,0,0,0,0,0,0,0,0.432,0.432
SQD1,MEE31,627970,619346,3702.AT4G33030.1,3702.AT3G02570.1,0.177,0,0,0,0,0,0,0.339,0.432
CYP86A1,WSD1,634106,631748,3702.AT5G58860.1,3702.AT5G37300.1,0,0,0,0,0,0,0,0.432,0.432
AT3G55190,AT3G23480,623720,621621,3702.AT3G55190.1,3702.AT3G23480.2,0,0,0,0,0,0,0,0.432,0.432
LTP4,AZI1,634153,625676,3702.AT5G59310.1,3702.AT4G12470.1,0,0,0,0,0,0,0,0.432,0.432
LCB2,COQ3,630970,617302,3702.AT5G23670.1,3702.AT2G30920.1,0.187,0,0,0,0.042,0,0,0.33,0.432
AT5G12420,AtIPCS1,629897,623598,3702.AT5G12420.1,3702.AT3G54020.1,0,0,0,0,0,0,0,0.432,0.432
PHT3;1,ELF6,630026,629075,3702.AT5G14040.1,3702.AT5G04240.1,0,0,0,0,0.432,0,0,0,0.432
AAO1,AT2G26800,630755,616875,3702.AT5G20960.1,3702.AT2G26800.2,0,0,0,0,0,0,0,0.432,0.432
